ID,SMILES,IC50,pIC50,Assay Type,Document ChEMBL ID,Category,Assay Description,Source ID,Source Description,Document Journal,Document Year,Molecular Weight,AlogP,bioactivity,bio_code
CHEMBL3759981,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCCCNC(=O)C[C@@H](C(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC1=O,11.48,7.94,F,CHEMBL3758180,agonist,Agonist activity at human recombinant MOR expressed in CHO cells assessed as calcium mobilization by Fluo-4 AM based fluorescence analysis,1,Scientific Literature,Eur J Med Chem,2016,777.92,1.63,active,2
CHEMBL376355,Nc1nc2c(s1)C[C@H]1[C@H]3Cc4ccc(O)cc4[C@@]1(CCN3CC1CCC1)C2,2.6,8.59,F,CHEMBL1143667,agonist,Agonist activity at human mu opioid receptor expressed in CHO membrane assessed as stimulation of [35S]GTPgammaS binding,1,Scientific Literature,J Med Chem,2007,381.55,3.51,highly_active,3
CHEMBL3764033,NC(=O)[C@@H]1CC(F)(F)CN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CC(F)(F)CN1C(=O)[C@@H](N)Cc1ccc(O)cc1,398.11,6.4,F,CHEMBL3763121,agonist,Agonist activity at human recombinant MOR expressed in CHO cells by calcium mobilization assay,1,Scientific Literature,Bioorg Med Chem,2016,593.58,0.95,intermediate,1
CHEMBL3764219,NC(=O)[C@H]1CC(F)(F)CN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1,20.42,7.69,F,CHEMBL3763121,agonist,Agonist activity at human recombinant MOR expressed in CHO cells by calcium mobilization assay,1,Scientific Literature,Bioorg Med Chem,2016,557.6,0.7,active,2
CHEMBL3765406,NC(=O)[C@H]1CC(F)(F)CN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CC(F)(F)CN1C(=O)[C@@H](N)Cc1ccc(O)cc1,4.677,8.33,F,CHEMBL3763121,agonist,Agonist activity at human recombinant MOR expressed in CHO cells by calcium mobilization assay,1,Scientific Literature,Bioorg Med Chem,2016,593.58,0.95,highly_active,3
CHEMBL377069,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1CCCC[C@H]1c1nc(-c2ccccc2)c[nH]1,2,8.7,F,CHEMBL2157906,agonist,Agonist activity at mu opioid receptor expressed in CHO-hg cells by [35S]-GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2012,418.54,4.02,highly_active,3
CHEMBL3785265,O=C1C[C@]23CCN(CC4CC4)[C@H](Cc4ccc(O)cc42)[C@]3(O)C/C1=C/c1ccccc1,54.6,7.26,F,CHEMBL3785070,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem,2016,415.53,3.85,active,2
CHEMBL3786083,O=C1C[C@]23CCN(CC4CC4)[C@H](Cc4ccc(O)cc42)[C@]3(O)CC/C1=C/c1ccccc1,19.2,7.72,F,CHEMBL3785070,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem,2016,429.56,4.24,active,2
CHEMBL3787016,Oc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCc1c([nH]c2ccccc12)C3,6.23,8.21,F,CHEMBL3785070,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem,2016,414.55,4.07,highly_active,3
CHEMBL3787663,Oc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCc1cc2ccccc2nc1C3,11.6,7.94,F,CHEMBL3785070,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem,2016,426.56,4.14,active,2
CHEMBL383320,O=C(O)CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3,3,8.52,F,CHEMBL1147138,agonist,Agonist activity at human opioid gamma receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2007,495.7,6.66,highly_active,3
CHEMBL386272,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)/C=C/c5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,17.8,7.75,F,CHEMBL1152801,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTPgammaS binding,1,Scientific Literature,J Med Chem,2009,519.04,4.32,active,2
CHEMBL38874,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO,1,9,F,CHEMBL1147037,agonist,Activation of human mu opioid receptor expressed in HEK293a cells by [35S]GTP-gamma-S binding assay,1,Scientific Literature,J Biol Chem,2007,513.6,-0.94,highly_active,3
CHEMBL391580,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(C(N)=O)cc1)C(=O)O,140,6.85,F,CHEMBL1139195,agonist,Agonist activity at human cloned mu opioid receptor assessed as stimulation of [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2007,600.7,-1.06,intermediate,1
CHEMBL392269,CO[C@]12CC(O)[C@@]3(C[C@@H]1[C@H](C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5,89,7.05,F,CHEMBL1149641,agonist,Agonist activity at human mu opioid receptor expressed in CHO membrane by [35S]GTP-gamma-S binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2007,387.48,1.19,active,2
CHEMBL394573,NC(=O)Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,63,7.2,F,CHEMBL1147995,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding after 60 mins,1,Scientific Literature,Bioorg Med Chem,2007,353.51,4.04,active,2
CHEMBL394624,O=C(NCc1ccccc1)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CCC1)CC3,7.1,8.15,F,CHEMBL1144610,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as maximal stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,Bioorg Med Chem Lett,2007,444.62,5.83,highly_active,3
CHEMBL397035,O=C(Nc1ccccc1)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3,0.44,9.36,F,CHEMBL1144610,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as maximal stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,Bioorg Med Chem Lett,2007,416.57,5.77,highly_active,3
CHEMBL398707,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,2.6,8.59,F,CHEMBL1153960,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2009,285.34,1.63,highly_active,3
CHEMBL399465,C[C@H]1C2Cc3ccc(C(=O)NCCc4ccccc4-c4ccccc4)cc3[C@@]1(C)CCN2CC1CC1,12,7.92,F,CHEMBL1140563,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membrane by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2007,478.68,6.26,active,2
CHEMBL401245,CO[C@]12C(O)C[C@@]3(C[C@@H]1[C@@H](C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5,43,7.37,F,CHEMBL1149641,agonist,Agonist activity at human mu opioid receptor expressed in CHO membrane by [35S]GTP-gamma-S binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2007,387.48,1.19,active,2
CHEMBL401278,C[C@H]1C2Cc3ccc(C(=O)NCCc4cccc(-c5ccccc5)c4)cc3[C@@]1(C)CCN2CC1CC1,6.8,8.17,F,CHEMBL1140563,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membrane by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2007,478.68,6.26,highly_active,3
CHEMBL405618,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O,213.8,6.67,F,CHEMBL3758180,agonist,Agonist activity at human recombinant MOR expressed in CHO cells assessed as calcium mobilization by Fluo-4 AM based fluorescence analysis,1,Scientific Literature,Eur J Med Chem,2016,1603.99,None,intermediate,1
CHEMBL4061477,O=C(NCC1NCCc2ccccc21)c1ccccc1OC(F)(F)F,3310,5.48,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,350.34,3.2,inactive,0
CHEMBL4061620,Cc1ccc(C(=O)NCC2c3ccccc3CCN2CCCl)cc1,30,7.52,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,342.87,3.56,active,2
CHEMBL4062124,O=C(NCC1NCCc2ccccc21)c1ccc(F)cc1,540,6.27,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,284.33,2.44,intermediate,1
CHEMBL4063837,CC(C)(C)C[C@@H]1COCc2nc(OCc3ccccn3)cc(=O)n21,10000,5,F,CHEMBL4017502,agonist,Agonist activity at human mu-type opioid receptor expressed in CHO-K1 cells assessed as cAMP accumulation by HTRF assay,1,Scientific Literature,J Med Chem,2017,329.4,2.72,inactive,0
CHEMBL4064752,O=C(NCC1NCCc2ccccc21)C1CCCC1,8910,5.05,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,258.37,2.18,inactive,0
CHEMBL4064781,CN(C(=O)/C=C/c1ccncc1)[C@@H]1CC[C@@]2(O)[C@H]3[C@@H](O)c4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,12100,4.92,F,CHEMBL4052747,agonist,Agonist activity at human mu opioid receptor expressed in CHO-dhfr(-) cells assessed as inhibition of forskolin-induced cAMP accumulation by TR-FRET assay,1,Scientific Literature,Bioorg Med Chem Lett,2017,503.6,2.38,inactive,0
CHEMBL4065490,CO[C@@]12CCC[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5,1.37,8.86,F,CHEMBL4028881,agonist,Agonist activity at recombinant human MOR expressed in CHO cell membranes after 60 mins by [35S]GTPgammaS binding assay,1,Scientific Literature,J Med Chem,2017,301.39,2.22,highly_active,3
CHEMBL4065924,O=C(NCC1NCCc2ccccc21)c1ccc(Cl)c(Cl)c1,250,6.6,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,335.23,3.61,intermediate,1
CHEMBL4066058,CN(C(=O)/C=C/c1ccsc1)[C@@H]1CC[C@@]2(O)[C@H]3[C@@H](O)c4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,110,6.96,F,CHEMBL4052747,agonist,Agonist activity at human mu opioid receptor expressed in CHO-dhfr(-) cells assessed as inhibition of forskolin-induced cAMP accumulation by TR-FRET assay,1,Scientific Literature,Bioorg Med Chem Lett,2017,508.64,3.05,intermediate,1
CHEMBL4066436,O=C(NCC1NCCc2ccccc21)c1cccc(Cl)c1,380,6.42,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,300.79,2.96,intermediate,1
CHEMBL4067629,Oc1ccc2c(c1)C13CCN(CC4CC4)C(C2)C12CCC1C3[C@@H](CN1c1ccccc1)C2,10,8,F,CHEMBL4033739,agonist,Agonist activity at human recombinant MOR expressed in CHO cells assessed as cAMP accumulation,1,Scientific Literature,Bioorg Med Chem Lett,2017,426.6,4.98,highly_active,3
CHEMBL4069608,CN(C(=O)C#Cc1ccccc1)[C@@H]1CC[C@@]2(O)[C@H]3[C@@H](O)c4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,904,6.04,F,CHEMBL4052747,agonist,Agonist activity at human mu opioid receptor expressed in CHO-dhfr(-) cells assessed as inhibition of forskolin-induced cAMP accumulation by TR-FRET assay,1,Scientific Literature,Bioorg Med Chem Lett,2017,500.6,2.33,intermediate,1
CHEMBL4070138,O=C(NCC1NCCc2ccccc21)c1ccccc1,750,6.12,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,266.34,2.3,intermediate,1
CHEMBL4070288,CCc1ccc(C(=O)NCC2c3ccccc3CCN2C)cc1,10,8,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,308.43,3.21,highly_active,3
CHEMBL4070613,O=C(NCC1NCCc2ccccc21)C1CCC1,6800,5.17,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,244.34,1.79,inactive,0
CHEMBL4070750,Cc1ccc(C(=O)NCC2NCCc3ccccc32)cc1,140,6.85,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,280.37,2.61,intermediate,1
CHEMBL4071332,Cc1ccc(C(=O)NCC2c3ccccc3CCN2C)cc1C,10,8,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,308.43,3.26,highly_active,3
CHEMBL4072327,CN(C(=O)CCCc1ccccc1)[C@@H]1CC[C@@]2(O)[C@H]3[C@@H](O)c4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,12900,4.89,F,CHEMBL4052747,agonist,Agonist activity at human mu opioid receptor expressed in CHO-dhfr(-) cells assessed as inhibition of forskolin-induced cAMP accumulation by TR-FRET assay,1,Scientific Literature,Bioorg Med Chem Lett,2017,518.65,3.3,inactive,0
CHEMBL4072866,O=C(NCC1NCCc2ccccc21)c1cccc(F)c1,780,6.11,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,284.33,2.44,intermediate,1
CHEMBL4073340,COC1CCC(C(=O)NCC2NCCc3ccccc32)CC1,6600,5.18,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,302.42,2.19,inactive,0
CHEMBL4074110,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2CCC[C@@]3(O)[C@H]1C5,8.99,8.05,F,CHEMBL4028881,agonist,Agonist activity at recombinant human MOR expressed in CHO cell membranes after 60 mins by [35S]GTPgammaS binding assay,1,Scientific Literature,J Med Chem,2017,287.36,1.57,highly_active,3
CHEMBL4074409,O=C(NCC1NCCc2ccccc21)C1CCCCC1,6380,5.2,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,272.39,2.57,inactive,0
CHEMBL4076303,CN1CCC23c4cc(O)ccc4CC1C21CCC2C3[C@@H](CN2C(=O)c2ccccc2)O1,5.9,8.23,F,CHEMBL4033703,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by Eu-cAMP tracer based TR-FRET assay,1,Scientific Literature,Bioorg Med Chem Lett,2017,416.52,2.96,highly_active,3
CHEMBL4076673,COCCCN1CCC23c4cc(O)ccc4CC1C21CCC2C3[C@@H](CN2C(=O)c2ccccc2)O1,22,7.66,F,CHEMBL4033703,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by Eu-cAMP tracer based TR-FRET assay,1,Scientific Literature,Bioorg Med Chem Lett,2017,474.6,3.37,active,2
CHEMBL4077552,CN(C(=O)/C=C/c1ccccn1)[C@@H]1CC[C@@]2(O)[C@H]3[C@@H](O)c4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,2880,5.54,F,CHEMBL4052747,agonist,Agonist activity at human mu opioid receptor expressed in CHO-dhfr(-) cells assessed as inhibition of forskolin-induced cAMP accumulation by TR-FRET assay,1,Scientific Literature,Bioorg Med Chem Lett,2017,503.6,2.38,inactive,0
CHEMBL4080324,CN(C(=O)/C=C/c1ccc(Cl)cc1)[C@@H]1CC[C@@]2(O)[C@H]3[C@@H](O)c4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,48.8,7.31,F,CHEMBL4052747,agonist,Agonist activity at human mu opioid receptor expressed in CHO-dhfr(-) cells assessed as inhibition of forskolin-induced cAMP accumulation by TR-FRET assay,1,Scientific Literature,Bioorg Med Chem Lett,2017,537.06,3.64,active,2
CHEMBL4080799,O=C(NCC1NCCc2ccccc21)N1CCOCC1,8080,5.09,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,275.35,0.92,inactive,0
CHEMBL4081344,Cc1ccc(C(=O)NCC2NCCc3ccccc32)c(C)c1,660,6.18,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,294.4,2.92,intermediate,1
CHEMBL4081856,O=S(=O)(c1ccccc1)N1C[C@H]2OC34CCC1C2C31CCN(CC2CC2)C4Cc2ccc(O)cc21,2.5,8.6,F,CHEMBL4033703,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by Eu-cAMP tracer based TR-FRET assay,1,Scientific Literature,Bioorg Med Chem Lett,2017,492.64,3.29,highly_active,3
CHEMBL4082299,O=C(NCC1NCCc2ccccc21)c1ccc(OC(F)(F)F)cc1,370,6.43,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,350.34,3.2,intermediate,1
CHEMBL4082823,CN(C(=O)/C=C/c1ccccc1)[C@@H]1CC[C@@]2(O)[C@H]3[C@@H](O)c4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,209,6.68,F,CHEMBL4052747,agonist,Agonist activity at human mu opioid receptor expressed in CHO-dhfr(-) cells assessed as inhibition of forskolin-induced cAMP accumulation by TR-FRET assay,1,Scientific Literature,Bioorg Med Chem Lett,2017,502.61,2.99,intermediate,1
CHEMBL4083309,O=C(NCC1NCCc2ccccc21)c1ccccc1F,3280,5.48,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,284.33,2.44,inactive,0
CHEMBL4086255,CN(C(=O)/C=C/c1cccnc1)[C@@H]1CC[C@@]2(O)[C@H]3[C@@H](O)c4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,3760,5.42,F,CHEMBL4052747,agonist,Agonist activity at human mu opioid receptor expressed in CHO-dhfr(-) cells assessed as inhibition of forskolin-induced cAMP accumulation by TR-FRET assay,1,Scientific Literature,Bioorg Med Chem Lett,2017,503.6,2.38,inactive,0
CHEMBL4087151,CN(C(=O)/C=C/c1cccs1)[C@@H]1CC[C@@]2(O)[C@H]3[C@@H](O)c4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,4870,5.31,F,CHEMBL4052747,agonist,Agonist activity at human mu opioid receptor expressed in CHO-dhfr(-) cells assessed as inhibition of forskolin-induced cAMP accumulation by TR-FRET assay,1,Scientific Literature,Bioorg Med Chem Lett,2017,508.64,3.05,inactive,0
CHEMBL4087761,Cc1cccc(C(=O)NCC2NCCc3ccccc32)c1,370,6.43,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,280.37,2.61,intermediate,1
CHEMBL4088589,CO[C@@]12CCC[C@]3(C)Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5,2.95,8.53,F,CHEMBL4028881,agonist,Agonist activity at recombinant human MOR expressed in CHO cell membranes after 60 mins by [35S]GTPgammaS binding assay,1,Scientific Literature,J Med Chem,2017,315.41,2.61,highly_active,3
CHEMBL4089738,Cc1ccc(C(=O)NCC2c3ccccc3CCN2CC(C)C)cc1,110,6.96,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,336.48,3.98,intermediate,1
CHEMBL4090148,O=C(NCC1NCCc2ccccc21)c1ccc(Cl)cc1,230,6.64,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,300.79,2.96,intermediate,1
CHEMBL4090628,Cc1ccc(/C=C/C(=O)N(C)[C@@H]2CC[C@@]3(O)[C@H]4[C@@H](O)c5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)cc1,308,6.51,F,CHEMBL4052747,agonist,Agonist activity at human mu opioid receptor expressed in CHO-dhfr(-) cells assessed as inhibition of forskolin-induced cAMP accumulation by TR-FRET assay,1,Scientific Literature,Bioorg Med Chem Lett,2017,516.64,3.3,intermediate,1
CHEMBL4091098,COc1ccccc1C(=O)NCC1NCCc2ccccc21,3310,5.48,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,296.37,2.31,inactive,0
CHEMBL4091515,O=C(NCC1NCCc2ccccc21)N1CCCCC1,3310,5.48,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in CHO-K1 cells co-expressing Galpha 15 assessed as increase in intracellular calcium release incubated for 1 measured every 1.52 secs for 90 secs by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2017,273.38,2.07,inactive,0
