ID,SMILES,IC50,pIC50,Assay Type,Document ChEMBL ID,Category,Category_broad,Assay Description,Source ID,Source Description,Document Journal,Document Year,Molecular Weight,AlogP,bioactivity,bio_code,MW,LogP,LogS,nHA,nHD,TPSA,Druglikeness,Molecular_Flexibility,Molecular_Complexity,nHET,nRot,nAro,Globularity_SVD,Globularity_Vol,pc1,pc2,pc3,CSK_frequency,Scaffold_frequency
CHEMBL4212726,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(Cl)cc2)CC1,7656,5.12,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in human USOS-beta-arrestin-hMOR-PathHunter cells incubated for 90 mins by beta-arrestin-2 enzyme fragment complementation assay,1,Scientific Literature,J Med Chem,2018,341.84,3.82,inactive,0,341.841,3.4348,-4.78,4,1,35.58,7.4423,0.40041,0.81483,5,3,2,0.29134,0.73198,-1.257342475,-0.0215971687,-0.3001659407,45,42
CHEMBL4212828,O=c1[nH]c2cccc(Cl)c2n1C1CCN(Cc2ccccc2Cl)CC1,3109,5.51,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method,1,Scientific Literature,J Med Chem,2018,376.29,4.47,inactive,0,376.286,4.0408,-5.516,4,1,35.58,7.4423,0.39075,0.85945,6,3,2,0.33042,0.75068,-1.18202993,-0.5948123626,-0.3988694227,45,42
CHEMBL4213520,CS(=O)(=O)c1ccc2c(c1)[nH]c(=O)n2C1CCN(Cc2ccccc2Cl)CC1,7618,5.12,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method,1,Scientific Literature,J Med Chem,2018,419.93,3.22,inactive,0,419.932,2.4368,-5.197,6,1,78.1,8.4992,0.41485,0.8584,8,4,2,0.32649,0.71277,-0.5199568586,-0.1752849201,-0.5382165129,45,42
CHEMBL4214930,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,6423,5.19,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method,1,Scientific Literature,J Med Chem,2018,376.29,4.47,inactive,0,376.286,4.0408,-5.516,4,1,35.58,7.4423,0.40639,0.8293,6,3,2,0.31885,0.72293,-1.18202993,-0.5948123626,-0.3988694227,45,42
CHEMBL4214973,O=c1[nH]c2c(Cl)c(Cl)cc(Cl)c2n1C1CCN(Cc2ccc(Br)cc2F)CC1,1764,5.75,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method,1,Scientific Literature,J Med Chem,2018,507.62,6.03,inactive,0,507.617,5.4728,-7.4,4,1,35.58,4.3123,0.39428,0.90999,9,3,2,0.2774,0.70596,-0.8827744151,-2.083382126,-0.6671264367,45,42
CHEMBL4215093,N#Cc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,3424,5.46,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method,1,Scientific Literature,J Med Chem,2018,332.41,3.04,inactive,0,332.406,2.6644,-4.817,5,1,59.37,3.15,0.40313,0.7679,5,3,2,0.29372,0.72944,-1.042417284,0.1055978009,-0.459967684,45,42
CHEMBL4215165,O=c1[nH]c2ccccc2n1C1CCN(Cc2cccc(Cl)c2)CC1,1354,5.87,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method,1,Scientific Literature,J Med Chem,2018,341.84,3.82,inactive,0,341.841,3.4348,-4.78,4,1,35.58,7.4423,0.40041,0.81997,5,3,2,0.32178,0.73203,-1.257342475,-0.0215971687,-0.3001659407,45,42
CHEMBL4215250,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(Br)cc2)CC1,367,6.43,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method,1,Scientific Literature,J Med Chem,2018,386.29,3.93,intermediate,1,386.292,3.554,-4.878,4,1,35.58,5.64,0.40041,0.81483,5,3,2,0.30517,0.72804,-1.198029547,-0.1422370869,-0.2999823438,45,42
CHEMBL4215601,CCOc1ccc(C(C)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,189,6.72,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method,1,Scientific Literature,J Med Chem,2018,365.48,4.13,intermediate,1,365.475,3.4518,-4.433,5,1,44.81,5.7027,0.44096,0.78878,5,5,2,0.32432,0.70258,-1.057869279,0.1353590452,-0.02758470396,45,42
CHEMBL4215851,Cc1ccc2c(c1)[nH]c(=O)n2C1CCN(Cc2ccccc2Cl)CC1,224,6.65,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method,1,Scientific Literature,J Med Chem,2018,355.87,4.13,intermediate,1,355.868,3.7787,-5.124,4,1,35.58,7.3713,0.39075,0.83766,5,3,2,0.33627,0.73498,-1.259898767,-0.2971184947,-0.3324408324,45,42
CHEMBL4216374,CC(c1ccc(OC(F)(F)F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,31,7.51,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method,1,Scientific Literature,J Med Chem,2018,405.42,4.63,active,2,405.419,4.2145,-5.138,5,1,44.81,-0.93289,0.48996,0.84087,8,5,2,0.33643,0.71298,-0.8761149781,-0.4559833888,-0.118379378,45,42
CHEMBL4216570,Cc1cc(Cl)ccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,2880,5.54,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in human USOS-beta-arrestin-hMOR-PathHunter cells incubated for 90 mins by beta-arrestin-2 enzyme fragment complementation assay,1,Scientific Literature,J Med Chem,2018,355.87,4.13,inactive,0,355.868,3.7787,-5.124,4,1,35.58,7.3713,0.39681,0.82844,5,3,2,0.34764,0.7335,-1.259898767,-0.2971184947,-0.3324408324,45,42
CHEMBL4216907,O=c1[nH]c2cc(Cl)c(Cl)cc2n1[C@H]1CCN(Cc2ccc(Br)cc2)C1,373,6.43,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method,1,Scientific Literature,J Med Chem,2018,441.16,4.85,intermediate,1,441.155,4.424,-6.08,4,1,35.58,2.646,0.40379,0.86823,7,3,2,0.37166,0.70725,-1.041664554,-1.057056591,-0.4829435049,2,1
CHEMBL4216968,O=c1[nH]c2c(Cl)cccc2n1C1CCN(Cc2ccc(Br)cc2F)CC1,55,7.26,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method,1,Scientific Literature,J Med Chem,2018,438.73,4.72,active,2,438.727,4.2608,-5.928,4,1,35.58,4.3123,0.3959,0.85805,7,3,2,0.30093,0.71779,-1.033399603,-0.9369512592,-0.4697191705,45,42
CHEMBL4217435,O=c1[nH]c2cc(Cl)c(Cl)cc2n1C1CCN(Cc2ccc(Br)cc2)CC1,149,6.83,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method,1,Scientific Literature,J Med Chem,2018,455.18,5.24,intermediate,1,455.182,4.766,-6.35,4,1,35.58,5.6523,0.39828,0.85734,7,3,2,0.29778,0.70786,-1.047404359,-1.288667954,-0.49738961,45,42
CHEMBL4217675,Cc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,433,6.36,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method,1,Scientific Literature,J Med Chem,2018,321.42,3.48,intermediate,1,321.423,3.1727,-4.388,4,1,35.58,7.3551,0.40041,0.76319,4,3,2,0.30275,0.72963,-1.335211333,0.2760969801,-0.2337372338,45,42
CHEMBL4218547,CC(c1ccc(Cl)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,184,6.74,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in human USOS-beta-arrestin-hMOR-PathHunter cells incubated for 90 mins by beta-arrestin-2 enzyme fragment complementation assay,1,Scientific Literature,J Med Chem,2018,355.87,4.38,intermediate,1,355.868,3.7215,-4.851,4,1,35.58,7.1575,0.41201,0.83059,5,3,2,0.37567,0.72557,-1.265796895,-0.1264290268,-0.2739193155,45,42
CHEMBL4219000,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,2254,5.65,F,CHEMBL4196199,agonist,agonist,Agonist activity at human mu opioid receptor expressed in human USOS-beta-arrestin-hMOR-PathHunter cells incubated for 90 mins by beta-arrestin-2 enzyme fragment complementation assay,1,Scientific Literature,J Med Chem,2018,337.42,3.18,inactive,0,337.422,2.7588,-4.062,5,1,44.81,7.3562,0.41804,0.7679,5,4,2,0.32195,0.73166,-1.08290754,0.5134243,-0.1409794076,45,42
CHEMBL425758,CC(C)[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1CCc1ccccc1,620,6.21,F,CHEMBL1149448,antagonist,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,351.53,5.26,intermediate,1,351.532,5.283,-4.392,2,1,23.47,1.5018,0.45411,0.81812,2,5,2,0.50365,0.74778,-1.720812995,-0.1482199276,0.3240341121,8,8
CHEMBL427214,Cc1cc(C(N)=O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1c1nc(-c2ccccc2)c[nH]1,161,6.79,F,CHEMBL2157906,agonist,agonist,Agonist activity at mu opioid receptor expressed in CHO-hg cells by [35S]-GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2012,493.61,3.99,intermediate,1,493.609,3.0029,-4.591,7,3,118.1,1.3422,0.43825,0.91265,7,6,4,0.40984,0.67456,-0.09953497856,0.02299585004,-0.2140713537,3,3
CHEMBL4276875,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.19,9.72,F,CHEMBL4270665,agonist,agonist,Agonist activity at human MOR expressed in CHO cell membranes after 60 mins by [35S]GTPgammaS binding assay,1,Scientific Literature,J Med Chem,2018,658.8,0.57,highly_active,3,658.801,0.3057,-4.464,13,9,238.54,2.9656,0.55022,0.83521,13,17,3,0.60018,0.63291,2.60237454,0.3601869028,0.07937226604,3,3
CHEMBL427862,CCNC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3,2.4,8.62,F,CHEMBL1144610,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as maximal stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,Bioorg Med Chem Lett,2007,368.52,4.26,highly_active,3,368.519,4.0928,-5.093,4,1,41.57,-8.6278,0.32284,0.90348,4,5,1,0.32191,0.72468,-1.226803422,-0.3677610868,-0.07494178604,4,2
CHEMBL4280750,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)O,47.5,7.32,F,CHEMBL4270665,agonist,agonist,Agonist activity at human MOR expressed in CHO cell membranes after 60 mins by [35S]GTPgammaS binding assay,1,Scientific Literature,J Med Chem,2018,1063.23,None,active,2,1063.22,-2.2006,-6.14,23,14,406.23,-9.3547,0.5422,0.92681,23,31,4,0.4835,0.56659,6.412155303,-0.6665840623,0.1978173446,1,1
CHEMBL4284374,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,51.1,7.29,F,CHEMBL4270665,agonist,agonist,Agonist activity at human MOR expressed in CHO cell membranes after 60 mins by [35S]GTPgammaS binding assay,1,Scientific Literature,J Med Chem,2018,1337.6,None,active,2,1337.59,-1.0874,-8.02,28,17,496.24,0.89471,0.53537,0.95297,28,41,5,0.46999,0.52938,8.401437675,-2.303653212,0.6287307489,1,1
CHEMBL4284813,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.1,10,F,CHEMBL4270665,agonist,agonist,Agonist activity at human MOR expressed in CHO cell membranes after 60 mins by [35S]GTPgammaS binding assay,1,Scientific Literature,J Med Chem,2018,630.79,1.43,highly_active,3,630.787,1.3734,-5.093,11,7,202.66,-1.2322,0.54136,0.83313,11,17,3,0.53134,0.64187,1.931170152,-0.1987966171,0.2260528149,3,3
CHEMBL4288649,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)O,0.28,9.55,F,CHEMBL4270665,agonist,agonist,Agonist activity at human MOR expressed in CHO cell membranes after 60 mins by [35S]GTPgammaS binding assay,1,Scientific Literature,J Med Chem,2018,787.92,-0.08,highly_active,3,787.916,-1.7632,-4.624,17,11,304.94,-9.3547,0.55439,0.87495,17,22,3,0.52153,0.60581,4.147136794,0.4734548182,0.03358351325,3,3
CHEMBL4290989,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,3.67,8.44,F,CHEMBL4270665,agonist,agonist,Agonist activity at human MOR expressed in CHO cell membranes after 60 mins by [35S]GTPgammaS binding assay,1,Scientific Literature,J Med Chem,2018,512.61,0.44,highly_active,3,512.609,-1.3258,-3.108,11,8,203.65,-9.8843,0.58084,0.79273,11,13,2,0.49984,0.66145,1.88211353,1.6134967,-0.1306507014,3,3
CHEMBL4296720,CN1CC[C@]23Cc4nc5ccccc5cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13.Cl.Cl,232.5,6.63,F,CHEMBL3091434,agonist,agonist,Agonist activity at human recombinant mu opioid receptor expressed in CHO cells after 2 hrs by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem,2013,445.39,2.97,intermediate,1,445.388,3.2117,-4.04,4,2,56.59,5.4869,0.11074,1.0375,4,0,3,0.41807,0.76257,-1.14259638,0.4107158385,-0.4856362505,6,6
CHEMBL4296726,Cl.Cl.Oc1ccc2c(c1)[C@]13CCN(Cc4ccco4)[C@H](C2)[C@]1(O)Cc1cc2ccccc2nc1C3,1.199,8.92,F,CHEMBL3091434,agonist,agonist,Agonist activity at human recombinant mu opioid receptor expressed in CHO cells after 2 hrs by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem,2013,511.45,4.13,highly_active,3,511.447,3.8185,-5.045,5,2,69.73,3.7729,0.19179,1.035,5,2,4,0.33677,0.72401,-0.812399176,-0.3723332276,-0.4689830241,2,1
CHEMBL4296731,Cl.Cl.Oc1ccc2c(c1)[C@]13CCN(CCF)[C@H](C2)[C@]1(O)Cc1cc2ccccc2nc1C3,115.5,6.94,F,CHEMBL3091434,agonist,agonist,Agonist activity at human recombinant mu opioid receptor expressed in CHO cells after 2 hrs by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem,2013,477.41,3.31,intermediate,1,477.405,3.3924,-4.415,4,2,56.59,2.4998,0.1628,1.0311,5,2,3,0.3697,0.74936,-0.9474164726,0.1004829813,-0.3585740723,6,6
CHEMBL4296732,C[C@H](O)CN1CC[C@]23Cc4nc5ccccc5cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13.Cl.Cl,16.87,7.77,F,CHEMBL3091434,agonist,agonist,Agonist activity at human recombinant mu opioid receptor expressed in CHO cells after 2 hrs by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem,2013,489.44,2.72,active,2,489.441,3.0506,-4.211,5,3,76.82,2.9439,0.17941,1.0451,5,2,3,0.36203,0.74012,-0.6834332792,0.2859471426,-0.4230956847,6,6
CHEMBL4296733,CCN1CC[C@]23Cc4nc5ccccc5cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13.Cl.Cl,106.4,6.97,F,CHEMBL3091434,agonist,agonist,Agonist activity at human recombinant mu opioid receptor expressed in CHO cells after 2 hrs by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem,2013,459.42,3.36,intermediate,1,459.415,3.618,-4.34,4,2,56.59,5.1211,0.13291,1.0401,4,1,3,0.38888,0.74919,-1.109102165,0.1374817649,-0.3984878983,6,6
CHEMBL4296735,Cl.Cl.OCCN1CC[C@]23Cc4nc5ccccc5cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13,158,6.8,F,CHEMBL3091434,agonist,agonist,Agonist activity at human recombinant mu opioid receptor expressed in CHO cells after 2 hrs by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem,2013,475.42,2.33,intermediate,1,475.414,2.6913,-3.833,5,3,76.82,4.0589,0.16703,1.0422,5,2,3,0.3738,0.74258,-0.6806475001,0.5841606527,-0.3847282571,6,6
CHEMBL4296736,CCOCCN1CC[C@]23Cc4nc5ccccc5cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13.Cl.Cl,202.1,6.69,F,CHEMBL3091434,agonist,agonist,Agonist activity at human recombinant mu opioid receptor expressed in CHO cells after 2 hrs by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem,2013,503.47,3.38,intermediate,1,503.468,3.5255,-4.261,5,2,65.82,2.6617,0.21571,1.0317,5,4,3,0.3479,0.71641,-0.7488336741,0.1213481007,-0.1160532864,6,6
CHEMBL4296737,Cl.Cl.Oc1ccc2c(c1)[C@]13CCN(C[C@@H]4CCCO4)[C@H](C2)[C@]1(O)Cc1cc2ccccc2nc1C3,15.29,7.82,F,CHEMBL3091434,agonist,agonist,Agonist activity at human recombinant mu opioid receptor expressed in CHO cells after 2 hrs by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem,2013,515.48,3.52,active,2,515.479,3.5115,-4.725,5,2,65.82,2.1685,0.18795,1.0349,5,2,3,0.35266,0.72395,-0.7979806378,-0.1352851047,-0.4290006224,2,1
CHEMBL4299371,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,39,7.41,F,CHEMBL3734657,agonist,agonist,Agonist activity at mu opioid receptor (unknown origin) expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation by bioluminescent assay,1,Scientific Literature,J Med Chem,2015,1120.21,None,active,2,1120.2,4.8202,-8.453,17,8,248.16,-2.3451,0.56151,0.97737,23,24,5,0.38887,0.5513,4.061081521,-3.322325264,0.4103015668,1,1
CHEMBL430397,C[C@H]1C2Cc3ccc(C(=O)NCCCc4ccc5ccccc5c4)cc3[C@@]1(C)CCN2CC1CC1,24,7.62,F,CHEMBL1140563,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membrane by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2007,466.67,6.14,active,2,466.667,6.5158,-7.004,3,1,32.34,3.2404,0.45314,0.91714,3,7,3,0.33133,0.6568,-1.32779281,-2.033662713,0.05159173325,1,1
CHEMBL431074,Cc1ncc2c(n1)C1Oc3c(O)ccc4c3C13CCN(C)C(C4)C3(O)C2,71.95,7.14,F,CHEMBL1131901,agonist,agonist,Agonistic activity against human opioid Mu receptor transfected into Chinese hamster ovary (CHO) cells using [3H]-DAMGO as radioligand,1,Scientific Literature,Bioorg Med Chem Lett,1999,351.41,1.41,active,2,351.405,1.1755,-1.781,6,2,78.71,5.4143,0.17524,1.0791,6,0,2,0.48822,0.79786,-0.8445014169,2.187319217,-0.3056156551,3,3
CHEMBL437983,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)N[C@@H](CCCN)C(=O)O)CC[C@@]1(C)c1cccc(O)c1,1.4,8.85,F,CHEMBL1144033,antagonist,antagonist,Antagonist activity at human cloned mu opioid receptor assessed as inhibition of loperamide-stimulated [35S]GTP-gamma-S binding,1,Scientific Literature,Bioorg Med Chem Lett,2008,481.64,3.16,highly_active,3,481.635,0.056,-3.743,7,4,115.89,-6.4919,0.5293,0.81859,7,11,2,0.3536,0.69001,0.4942696386,0.9916573395,0.03306890693,14,8
CHEMBL438821,C[C@H]1[C@@H]2CC[C@@H](c3ccccc3)CN2CC[C@@]1(C)c1cccc(O)c1,53,7.28,F,CHEMBL1137299,agonist,agonist,Agonist activity at human cloned mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,335.49,4.94,active,2,335.489,5.0535,-4.416,2,1,23.47,2.7318,0.34299,0.86049,2,2,2,0.67538,0.86455,-1.853797185,-0.06889204152,-0.01642952888,10,1
CHEMBL438871,C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc(-c5ccc(Cl)cc5)cc4)cc3[C@@]1(C)CCN2CC1CC1,2.5,8.6,F,CHEMBL1140563,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membrane by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2007,513.13,6.91,highly_active,3,513.123,7.1322,-7.95,3,1,32.34,5.5911,0.46121,0.91968,4,7,3,0.32177,0.6438,-1.225468929,-2.743776829,-0.0951099133,15,3
CHEMBL441765,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1,4840,5.32,F,CHEMBL1144846,agonist,agonist,Agonist activity at human recombinant mu opioid receptor expressed in CHO cells by [35S]GTP-gamma-S binding assay,1,Scientific Literature,J Med Chem,2008,369.34,4.4,inactive,0,369.334,4.2898,-4.187,3,0,23.55,1.3436,0.57252,0.78821,5,4,1,0.44912,0.74848,-1.484402735,0.124604996,0.1279126565,1,1
CHEMBL441899,C[C@H]1CN(CCC(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1,28,7.55,F,CHEMBL1144033,antagonist,antagonist,Antagonist activity at human cloned mu opioid receptor assessed as inhibition of loperamide-stimulated [35S]GTP-gamma-S binding,1,Scientific Literature,Bioorg Med Chem Lett,2008,500.64,4.86,active,2,500.637,3.6394,-5.56,6,3,89.87,-5.784,0.50995,0.81625,6,9,3,0.32864,0.64937,-0.1936666286,-0.7084849628,-0.00342081411,1,1
CHEMBL443311,O=C1CC[C@@]2(NCCCc3ccc(Cl)cc3)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.0125,10.9,F,CHEMBL1137387,antagonist,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,493.05,4.41,highly_active,3,493.045,4.4391,-5.625,5,2,61.8,4.4018,0.35005,1.0879,6,7,2,0.34389,0.71642,-0.6269705056,-0.8715810843,-0.02643241368,2,2
CHEMBL4434948,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]1C/C=C\C[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC1=O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,19.6,7.71,F,CHEMBL4433209,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membranes incubated for 1 hr by [35S]GTPgammaS binding assay,1,Scientific Literature,ACS Med Chem Lett,2019,1161.08,-1.31,active,2,1161.08,-1.5966,-5.324,20,12,325.3,1.4627,0.41714,0.87743,20,12,4,0.5934,0.60867,4.794715508,-0.1791854882,-1.163504318,2,1
CHEMBL4435280,CC(C)[C@H]1CC[C@@H](N2CCC(n3ccc4ccccc43)CC2)CC1,232,6.63,F,CHEMBL4354845,agonist,agonist,Agonist activity at human MOP expressed in CHO cell membrane incubated for 60 mins by [35S]GTPgammaS binding assay,1,Scientific Literature,J Med Chem,2020,324.51,5.49,intermediate,1,324.51,5.1187,-3.397,2,0,8.17,1.8452,0.32206,0.78055,2,3,2,0.33653,0.7438,-2.018775774,0.5028099675,0.3953603492,4,4
CHEMBL4436170,CC(C)C1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2)C1=O,0.2,9.7,F,CHEMBL4354824,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,392.54,4.15,highly_active,3,392.541,3.9089,-3.94,4,0,32.78,8.7601,0.38593,0.81672,4,5,2,0.30019,0.70045,-1.338793843,0.306835875,0.2304123176,37,21
CHEMBL4437661,CCOc1ccc(CN2CC3CC3C2)cc1CNC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C.O=C(O)C(F)(F)F,990,6,F,CHEMBL4376894,agonist,agonist,Agonist activity at human MOR expressed in CHO cell membranes assessed as stimulation of [35S]-GTPgammaS binding incubated for 1 hr by by liquid scintillation counting assay,1,Scientific Literature,J Med Chem,2020,551.61,3.05,intermediate,1,551.604,2.5451,-3.902,6,3,87.82,0.49288,0.53911,0.79328,6,9,2,0.33944,0.66587,-0.07046129544,0.4087084417,0.2548647571,1,1
CHEMBL4438550,O=C1N(c2ccccc2)CC2(CCN(CCc3ccccc3)CC2)OC12CC2,11,7.96,F,CHEMBL4354824,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,376.5,3.66,active,2,376.498,3.241,-3.705,4,0,32.78,9.1703,0.39009,0.82887,4,4,2,0.33418,0.70879,-1.341939545,0.5890365524,0.08924685808,2,1
