ID,SMILES,Ki,pKi,Assay Type,Target ChEMBL ID,Target Name,Document ChEMBL ID,Assay Description,Source ID,Source Description,Document Journal,Document Year,Molecular Weight,AlogP,bioactivity,bio_code,CSK count,Murcko count
CHEMBL391580,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(C(N)=O)cc1)C(=O)O,28,7.55,B,CHEMBL233,Mu opioid receptor,CHEMBL1139195,Displacement of [3H]diprenorphine from human cloned mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2007,600.7,-1.06,active,2,26,26
CHEMBL3916122,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4COCc4ccccc4)[C@@H](C2)N(CC2CC2)CC[C@]315,9.2,8.04,B,CHEMBL233,Mu opioid receptor,CHEMBL3638745,Binding Assay: Binding assay of certain compounds of this invention to the opioid receptor was determine using radioligand binding assay (screening and dose-displacement).,37,BindingDB Database,,2013,501.67,5.14,highly_active,3,43,15
CHEMBL391703,O=C1NCN(c2ccccc2)C12CCN(C(c1ccc(F)cc1)c1ccc(F)cc1)CC2,787,6.1,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,433.5,4.48,intermediate,1,31,31
CHEMBL3918766,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCCCC2)C(=O)Cc2ccccc2)c1,10,8,B,CHEMBL233,Mu opioid receptor,CHEMBL3879907,Displacement of [3H]-diprenorphine from human mu opioid receptor expressed in CHOK1 cell membranes,38,Patent Bioactivity Data,,2014,487.69,5.15,highly_active,3,10,3
CHEMBL3919062,CC(=O)N1CCc2c([nH]c3ccccc23)C12CCC(c1ccccc1)(N(C)C)CC2,4.4,8.36,B,CHEMBL233,Mu opioid receptor,CHEMBL3886217,"Binding Assay: The receptor affinity for the human mu-opiate receptor was determined in a homogeneous batch in microtitre plates. For this, dilution series of the particular spirocyclic cyclohexane derivative to be tested were incubated in a total volume of 250 ul for 90 minutes at room temperature with a receptor membrane preparation (15-40 ug protein per 250 ul incubation batch) of CHO-K1 cells, which express the human mu-opiate receptor (RB-HOM receptor membrane preparation of NEN, Zaventem, Belgium), in the presence of 1 nmol/l of the radioactive ligand [3H]-naloxone (NET719, NEN, Zaventem, Belgium) and of 1 mg WGA-SPA beads (wheat germ agglutinin SPA beads from Amersham/Pharmacia, Freiburg, Germany). 50 mmoles/l Tris-HCl supplemented with 0.05 wt. % sodium azide and with 0.06 wt. % bovine serum albumin was used as the incubation buffer. 25 umoles/l naloxone was additionally added for determination of the non-specific binding.",37,BindingDB Database,,2015,401.55,4.8,highly_active,3,39,9
CHEMBL3919376,CN(C)C1(c2ccccc2)CCC(c2ccccc2)(N(C)C(=O)CCC(=O)O)CC1,9020,5.04,B,CHEMBL233,Mu opioid receptor,CHEMBL3886853,"Binding Assay: The affinity to the human μ-opiate receptor was determined in a homogeneous preparation in microtiter plates. For this, dilution series of the respective compound to be tested were incubated for 90 minutes at room temperature with a receptor membrane preparation (15-40 mg of protein per 250 μl of incubation batch) of CHO-K 1 cells, which express the human μ-opiate receptor (RB-HOM receptor membrane preparation of NEN, Zaventem, Belgium), in the presence of 1 nmol/l of the radioactive ligand [3H'-naloxone (NET719, NEN, Zaventem, Belgium) and of 1 mg WGA-SPA beads (wheat germ agglutinin SPA beads from Amersham/Pharmacia, Freiburg, Germany) in a total volume of 250 μl. 50 mmol/l of tris-HCl supplemented by 0.05% by wt. of sodium azide and 0.06% by wt. of bovine serum albumin was used as incubation buffer. 25 μmol/l of naloxone were additionally added to determine the non-specific bond. After the ninety-minute incubation time had ended, the microtiter plates were centrifuged for 20 minutes at 1000 g and the radioactivity measured in a β-counter (Microbeta-Trilux, PerkinElmer Wallac, Freiburg, Germany).",37,BindingDB Database,,2016,408.54,4.24,inactive,0,19,18
CHEMBL3919397,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4COCc4ccc(Cl)c(Cl)c4)[C@@H](C2)N(C)CC[C@]315,36.08,7.44,B,CHEMBL233,Mu opioid receptor,CHEMBL3638745,Binding Assay: Binding assay of certain compounds of this invention to the opioid receptor was determine using radioligand binding assay (screening and dose-displacement).,37,BindingDB Database,,2013,530.49,5.66,active,2,30,14
CHEMBL3919659,COc1ccc(C2(N(C)C)CCC(c3ccccc3)(N(C)C)CC2)cc1,670,6.17,B,CHEMBL233,Mu opioid receptor,CHEMBL3886853,"Binding Assay: The affinity to the human μ-opiate receptor was determined in a homogeneous preparation in microtiter plates. For this, dilution series of the respective compound to be tested were incubated for 90 minutes at room temperature with a receptor membrane preparation (15-40 mg of protein per 250 μl of incubation batch) of CHO-K 1 cells, which express the human μ-opiate receptor (RB-HOM receptor membrane preparation of NEN, Zaventem, Belgium), in the presence of 1 nmol/l of the radioactive ligand [3H'-naloxone (NET719, NEN, Zaventem, Belgium) and of 1 mg WGA-SPA beads (wheat germ agglutinin SPA beads from Amersham/Pharmacia, Freiburg, Germany) in a total volume of 250 μl. 50 mmol/l of tris-HCl supplemented by 0.05% by wt. of sodium azide and 0.06% by wt. of bovine serum albumin was used as incubation buffer. 25 μmol/l of naloxone were additionally added to determine the non-specific bond. After the ninety-minute incubation time had ended, the microtiter plates were centrifuged for 20 minutes at 1000 g and the radioactivity measured in a β-counter (Microbeta-Trilux, PerkinElmer Wallac, Freiburg, Germany).",37,BindingDB Database,,2016,352.52,4.48,intermediate,1,19,18
CHEMBL3919667,C[C@@H](O)[C@H](O)C(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)Cc1ccccc1.O=C(O)C(F)(F)F,10,8,B,CHEMBL233,Mu opioid receptor,CHEMBL3879907,Displacement of [3H]-diprenorphine from human mu opioid receptor expressed in CHOK1 cell membranes,38,Patent Bioactivity Data,,2014,579.62,2.27,highly_active,3,128,58
CHEMBL3919761,CS(=O)(=O)CC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)CC1CCCCC1,0.1,10,B,CHEMBL233,Mu opioid receptor,CHEMBL4406921,Displacement of [3H]-DPN from recombinant human mu opioid receptor expressed in CHO-K1 cell membranes by radioligand binding assay,1,Scientific Literature,ACS Med Chem Lett,2019,489.68,2.95,highly_active,3,128,67
CHEMBL3919846,COCCOCCOCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CCC2)C1O5,122.3,6.91,B,CHEMBL233,Mu opioid receptor,CHEMBL3886551,Binding of PEG-Nalbuphine assays: Specific binding is determined by subtraction of the cpm bound in the presence of 50-100× excess of cold ligand. Binding data assays were analyzed using GraphPad Prism 4.0 and IC50 is generated by non-linear regression from dose-response curves. Ki values were calculated using the Cheng Prusoff equation using the Kd values from saturation isotherms as follows: Ki=IC50/(1+[Ligand]/Kd).,37,BindingDB Database,,2016,767.95,2.51,intermediate,1,10,8
CHEMBL3920864,CN(C)C1(c2ccccc2)CCC(c2ccccc2)(N(C)CC(=O)O)CC1,10230,4.99,B,CHEMBL233,Mu opioid receptor,CHEMBL3886853,"Binding Assay: The affinity to the human μ-opiate receptor was determined in a homogeneous preparation in microtiter plates. For this, dilution series of the respective compound to be tested were incubated for 90 minutes at room temperature with a receptor membrane preparation (15-40 mg of protein per 250 μl of incubation batch) of CHO-K 1 cells, which express the human μ-opiate receptor (RB-HOM receptor membrane preparation of NEN, Zaventem, Belgium), in the presence of 1 nmol/l of the radioactive ligand [3H'-naloxone (NET719, NEN, Zaventem, Belgium) and of 1 mg WGA-SPA beads (wheat germ agglutinin SPA beads from Amersham/Pharmacia, Freiburg, Germany) in a total volume of 250 μl. 50 mmol/l of tris-HCl supplemented by 0.05% by wt. of sodium azide and 0.06% by wt. of bovine serum albumin was used as incubation buffer. 25 μmol/l of naloxone were additionally added to determine the non-specific bond. After the ninety-minute incubation time had ended, the microtiter plates were centrifuged for 20 minutes at 1000 g and the radioactivity measured in a β-counter (Microbeta-Trilux, PerkinElmer Wallac, Freiburg, Germany).",37,BindingDB Database,,2016,366.51,3.93,inactive,0,19,18
CHEMBL3920943,CN(C)CC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)CC1CCCCC1,10,8,B,CHEMBL233,Mu opioid receptor,CHEMBL3879907,Displacement of [3H]-diprenorphine from human mu opioid receptor expressed in CHOK1 cell membranes,38,Patent Bioactivity Data,,2014,454.66,3.47,highly_active,3,128,67
CHEMBL3920969,CN(C)S(=O)(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)Cc1ccc(C(F)(F)F)cc1.O=C(O)C(F)(F)F,10,8,B,CHEMBL233,Mu opioid receptor,CHEMBL3879907,Displacement of [3H]-diprenorphine from human mu opioid receptor expressed in CHOK1 cell membranes,38,Patent Bioactivity Data,,2014,652.66,3.82,highly_active,3,128,58
CHEMBL3921673,CS(=O)(=O)CC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)Cc1ccccc1.O=C(O)C(F)(F)F,10,8,B,CHEMBL233,Mu opioid receptor,CHEMBL3879907,Displacement of [3H]-diprenorphine from human mu opioid receptor expressed in CHOK1 cell membranes,38,Patent Bioactivity Data,,2014,597.66,2.57,highly_active,3,128,58
CHEMBL3921767,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CCc2ccc(F)cc2)C(=O)CO)c1.O=C(O)C(F)(F)F,10,8,B,CHEMBL233,Mu opioid receptor,CHEMBL3879907,Displacement of [3H]-diprenorphine from human mu opioid receptor expressed in CHOK1 cell membranes,38,Patent Bioactivity Data,,2014,567.58,2.7,highly_active,3,21,9
CHEMBL392269,CO[C@]12CC(O)[C@@]3(C[C@@H]1[C@H](C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5,34,7.47,B,CHEMBL233,Mu opioid receptor,CHEMBL1149641,Displacement of [3H]DAMGO from cloned mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,387.48,1.19,active,2,13,6
CHEMBL3922780,COc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)C[C@H](CCO)C(=O)C3,591,6.23,B,CHEMBL233,Mu opioid receptor,CHEMBL3886801,"Radioligand dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for μ-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 μl binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hours at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 μl of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 μl/well), and plates were counted using a Packard Top-Count for 1 min/well.",37,BindingDB Database,,2016,385.5,2.07,intermediate,1,17,11
CHEMBL3923014,O=C(O)C(F)(F)F.O=C(O)CCC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)Cc1c(F)cccc1F,10,8,B,CHEMBL233,Mu opioid receptor,CHEMBL3879907,Displacement of [3H]-diprenorphine from human mu opioid receptor expressed in CHOK1 cell membranes,38,Patent Bioactivity Data,,2014,586.55,4.27,highly_active,3,128,58
CHEMBL3923372,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4COCc4ccc(Cl)c(Cl)c4)[C@@H](C2)N(CC2CC2)CC[C@]315,1,9,B,CHEMBL233,Mu opioid receptor,CHEMBL3638745,Binding Assay: Binding assay of certain compounds of this invention to the opioid receptor was determine using radioligand binding assay (screening and dose-displacement).,37,BindingDB Database,,2013,570.56,6.44,highly_active,3,43,21
CHEMBL3923831,CO[C@H]1C=CC2C3Cc4ccc(O)c5c4[C@@]2(CCN3C)C1O5,8.44,8.07,B,CHEMBL233,Mu opioid receptor,CHEMBL3886551,"Scintillation Proximity Assay (SPA): Briefly, serial dilutions of the test compounds were placed in a 96-well plate to which were added SPA beads, membrane and radioligand. The assay conditions for each opioid receptor subtype are described in Table 10 below. The plates were incubated for 8 hours-overnight at room temperature, spun at 1000 rpm to pellet the SPA beads, and radioactivity was measured using the TopCount microplate Scintillation counter. Specific binding at each concentration of test compound was calculated by subtracting the non-specific binding measured in the presence of excess cold ligand. IC50 values were obtained by non-linear regression of specific binding versus concentration curves and Ki values were calculated using Kd values that were experimentally pre-determined for each lot of membrane preparations.",37,BindingDB Database,,2016,299.37,1.85,highly_active,3,46,9
CHEMBL3924084,CC(C)(CO)C(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)CC1CCCCC1,10,8,B,CHEMBL233,Mu opioid receptor,CHEMBL3879907,Displacement of [3H]-diprenorphine from human mu opioid receptor expressed in CHOK1 cell membranes,38,Patent Bioactivity Data,,2014,469.67,3.92,highly_active,3,128,67
CHEMBL3924497,COc1ccc2[nH]c3c(c2c1)CCOC31CCC(c2ccccc2)(N(C)C)CC1,2,8.7,B,CHEMBL233,Mu opioid receptor,CHEMBL3886217,"Binding Assay: The receptor affinity for the human mu-opiate receptor was determined in a homogeneous batch in microtitre plates. For this, dilution series of the particular spirocyclic cyclohexane derivative to be tested were incubated in a total volume of 250 ul for 90 minutes at room temperature with a receptor membrane preparation (15-40 ug protein per 250 ul incubation batch) of CHO-K1 cells, which express the human mu-opiate receptor (RB-HOM receptor membrane preparation of NEN, Zaventem, Belgium), in the presence of 1 nmol/l of the radioactive ligand [3H]-naloxone (NET719, NEN, Zaventem, Belgium) and of 1 mg WGA-SPA beads (wheat germ agglutinin SPA beads from Amersham/Pharmacia, Freiburg, Germany). 50 mmoles/l Tris-HCl supplemented with 0.05 wt. % sodium azide and with 0.06 wt. % bovine serum albumin was used as the incubation buffer. 25 umoles/l naloxone was additionally added for determination of the non-specific binding.",37,BindingDB Database,,2015,390.53,4.98,highly_active,3,39,15
CHEMBL3924824,CN(C)C1(c2ccccc2)CCC(O)(c2ccccc2)CC1,1890,5.72,B,CHEMBL233,Mu opioid receptor,CHEMBL3886853,"Binding Assay: The affinity to the human μ-opiate receptor was determined in a homogeneous preparation in microtiter plates. For this, dilution series of the respective compound to be tested were incubated for 90 minutes at room temperature with a receptor membrane preparation (15-40 mg of protein per 250 μl of incubation batch) of CHO-K 1 cells, which express the human μ-opiate receptor (RB-HOM receptor membrane preparation of NEN, Zaventem, Belgium), in the presence of 1 nmol/l of the radioactive ligand [3H'-naloxone (NET719, NEN, Zaventem, Belgium) and of 1 mg WGA-SPA beads (wheat germ agglutinin SPA beads from Amersham/Pharmacia, Freiburg, Germany) in a total volume of 250 μl. 50 mmol/l of tris-HCl supplemented by 0.05% by wt. of sodium azide and 0.06% by wt. of bovine serum albumin was used as incubation buffer. 25 μmol/l of naloxone were additionally added to determine the non-specific bond. After the ninety-minute incubation time had ended, the microtiter plates were centrifuged for 20 minutes at 1000 g and the radioactivity measured in a β-counter (Microbeta-Trilux, PerkinElmer Wallac, Freiburg, Germany).",37,BindingDB Database,,2016,295.43,3.91,inactive,0,19,18
CHEMBL392548,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CC(=O)N(C)C)c4ccccc43)CC2)C(C)C)c1,188,6.73,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,522.69,4.34,intermediate,1,29,29
CHEMBL3926333,CNC1(c2ccccc2)CCC(c2ccc(OC)cc2)(N(C)C)CC1,650,6.19,B,CHEMBL233,Mu opioid receptor,CHEMBL3886853,"Binding Assay: The affinity to the human μ-opiate receptor was determined in a homogeneous preparation in microtiter plates. For this, dilution series of the respective compound to be tested were incubated for 90 minutes at room temperature with a receptor membrane preparation (15-40 mg of protein per 250 μl of incubation batch) of CHO-K 1 cells, which express the human μ-opiate receptor (RB-HOM receptor membrane preparation of NEN, Zaventem, Belgium), in the presence of 1 nmol/l of the radioactive ligand [3H'-naloxone (NET719, NEN, Zaventem, Belgium) and of 1 mg WGA-SPA beads (wheat germ agglutinin SPA beads from Amersham/Pharmacia, Freiburg, Germany) in a total volume of 250 μl. 50 mmol/l of tris-HCl supplemented by 0.05% by wt. of sodium azide and 0.06% by wt. of bovine serum albumin was used as incubation buffer. 25 μmol/l of naloxone were additionally added to determine the non-specific bond. After the ninety-minute incubation time had ended, the microtiter plates were centrifuged for 20 minutes at 1000 g and the radioactivity measured in a β-counter (Microbeta-Trilux, PerkinElmer Wallac, Freiburg, Germany).",37,BindingDB Database,,2016,338.5,4.14,intermediate,1,19,18
CHEMBL3927136,CC[C@H](C)[C@H](N)C(=O)OC[C@H]1C[C@@]23CC[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,0.15,9.82,B,CHEMBL233,Mu opioid receptor,CHEMBL3886452,"Radioligand Dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for t-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well), and plates were counted using a Packard Top-Count.",37,BindingDB Database,,2015,510.68,3.53,highly_active,3,36,28
CHEMBL39272,COc1cc(O)ccc1CN1CCC[C@@H]1C/N=C(\S)N1Cc2ccccc2C[C@H]1CNC(=O)Nc1ccccc1,1.1,8.96,B,CHEMBL233,Mu opioid receptor,CHEMBL1136435,Binding affinity for mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2003,559.74,4.9,highly_active,3,15,15
CHEMBL3927259,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCCN(Cc2ccccc2)C(=O)[C@@H](O)CO)c1.O=C(O)C(F)(F)F,10,8,B,CHEMBL233,Mu opioid receptor,CHEMBL3879907,Displacement of [3H]-diprenorphine from human mu opioid receptor expressed in CHOK1 cell membranes,38,Patent Bioactivity Data,,2014,579.62,2.27,highly_active,3,21,8
CHEMBL392753,OC1(c2ccc(Cl)cc2)CCN(C(c2ccccc2)c2ccccc2)CC1,936,6.03,B,CHEMBL233,Mu opioid receptor,CHEMBL1147989,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,377.92,5.41,intermediate,1,64,60
CHEMBL392798,O=C1NCN(c2ccccc2)C12CCN(C1CCCc3cccc(F)c31)CC2,5.1,8.29,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,379.48,3.63,highly_active,3,30,28
CHEMBL3928220,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCC(F)CC2)C(=O)[C@@H](O)CO)c1.O=C(O)C(F)(F)F,10,8,B,CHEMBL233,Mu opioid receptor,CHEMBL3879907,Displacement of [3H]-diprenorphine from human mu opioid receptor expressed in CHOK1 cell membranes,38,Patent Bioactivity Data,,2014,589.63,2.21,highly_active,3,128,67
CHEMBL392893,CC(c1ccccc1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,74,7.13,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,335.45,3.18,active,2,18,15
