,ID,SMILES,Ki,pKi,Assay Type,Target ChEMBL ID,Target Name,Document ChEMBL ID,Assay Description,Document Journal,Document Year,Molecular Weight,AlogP,bioactivity,bio_code
1943,CHEMBL3698895,O=C(O)N[C@@H]1CCN(c2nc3ccccc3n([C@H]3C[C@H]4CC[C@@H](C3)N4C3CCCCCCC3)c2=O)C1,16913,4.77,B,CHEMBL233,Mu opioid receptor,CHEMBL3886144,"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.",,2014,493.65,4.52,inactive,0
1944,CHEMBL3698896,O=C(O)c1ccncc1Nc1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C2CCCCCCC2)c1=O,1445,5.84,B,CHEMBL233,Mu opioid receptor,CHEMBL3886144,"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.",,2014,501.63,5.51,inactive,0
1945,CHEMBL3698897,CN(C(=O)O)[C@@H]1CCN(c2nc3ccccc3n([C@H]3C[C@H]4CC[C@@H](C3)N4C3CCCCCCC3)c2=O)C1,8927,5.05,B,CHEMBL233,Mu opioid receptor,CHEMBL3886144,"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.",,2014,507.68,4.87,inactive,0
1946,CHEMBL3698899,O=C(O)c1nc2ccccc2n([C@H]2C[C@H]3CCC[C@@H](C2)N3C2CCCCCCCCC2)c1=O,2060,5.69,B,CHEMBL233,Mu opioid receptor,CHEMBL3886144,"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.",,2014,451.61,5.55,inactive,0
1947,CHEMBL3698900,O=C(O)c1nc2ccccc2n([C@H]2C[C@H]3CCC[C@@H](C2)N3C2CCCCCCCC2)c1=O,699,6.16,B,CHEMBL233,Mu opioid receptor,CHEMBL3886144,"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.",,2014,437.58,5.16,intermediate,1
1948,CHEMBL3698901,O=C(O)c1nc2ccccc2n([C@H]2C[C@H]3CCC[C@@H](C2)N3C2C3CCCC2CCC3)c1=O,3429,5.46,B,CHEMBL233,Mu opioid receptor,CHEMBL3886144,"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.",,2014,435.57,4.62,inactive,0
1949,CHEMBL3698902,O=C(O)c1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C2CCCCCCCCC2)c1=O,709,6.15,B,CHEMBL233,Mu opioid receptor,CHEMBL3886144,"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.",,2014,437.58,5.16,intermediate,1
1950,CHEMBL3698903,O=C(O)c1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C2C3CCCC2CCC3)c1=O,1029,5.99,B,CHEMBL233,Mu opioid receptor,CHEMBL3886144,"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.",,2014,421.54,4.23,inactive,0
1951,CHEMBL3698904,O=C(O)c1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C2CCCCCCCC2)c1=O,396,6.4,B,CHEMBL233,Mu opioid receptor,CHEMBL3886144,"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.",,2014,423.56,4.77,intermediate,1
1952,CHEMBL3698906,O=C(NC(Cc1c[nH]cn1)C(=O)O)c1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C2CCCCCCC2)c1=O,368,6.43,B,CHEMBL233,Mu opioid receptor,CHEMBL3886144,"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.",,2014,546.67,3.83,intermediate,1
1953,CHEMBL3698907,O=C(NC(Cc1ccccc1)C(=O)O)c1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C2CCCCCCC2)c1=O,307.1,6.51,B,CHEMBL233,Mu opioid receptor,CHEMBL3886144,"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.",,2014,556.71,5.1,intermediate,1
1954,CHEMBL369919,O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(C[C@@H]1CCCO1)CC3)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(C[C@@H]1CCCO1)CC3,0.67,9.17,B,CHEMBL233,Mu opioid receptor,CHEMBL1148605,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells,J Med Chem,2006,821.16,9.79,highly_active,3
1955,CHEMBL370029,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CCC4)[C@H](C2)[C@]1(O)CCC(=O)C3,0.13,9.89,B,CHEMBL233,Mu opioid receptor,CHEMBL1143538,Binding affinity against Opioid receptor mu 1 expressed in CHO cells using [3H]DAMGO as radioligand,Bioorg Med Chem Lett,2005,384.48,1.64,highly_active,3
1956,CHEMBL3704583,O=C(O)CN1CCC[C@H]1c1nc2ccccc2n1[C@H]1C[C@H]2CCC[C@@H](C1)N2[C@@H]1C[C@@H]2CCCC[C@@H](C2)C1,3560,5.45,B,CHEMBL233,Mu opioid receptor,CHEMBL3639368,"Radioligand Binding Assay: Radioligand binding assays were conducted using freshly thawed membranes expressing human mu-receptors (Perkin Elmer, Shelton, Conn.). Radioligand dose-displacement binding assays for human mu-opioid receptors used 0.2 nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20 mg membrane protein/well in a final volume of 500 uL binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hrs at about 25 C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500 uL of ice-cold binding buffer. Filter plates were subsequently dried at 50 C. for 2-3 hrs.",,2015,504.72,6.17,inactive,0
1957,CHEMBL3704584,O=C(O)CN1CCC[C@@H]1c1nc2ccccc2n1[C@H]1C[C@H]2CCC[C@@H](C1)N2[C@@H]1C[C@@H]2CCCC[C@@H](C2)C1,1112,5.95,B,CHEMBL233,Mu opioid receptor,CHEMBL3639368,"Radioligand Binding Assay: Radioligand binding assays were conducted using freshly thawed membranes expressing human mu-receptors (Perkin Elmer, Shelton, Conn.). Radioligand dose-displacement binding assays for human mu-opioid receptors used 0.2 nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20 mg membrane protein/well in a final volume of 500 uL binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hrs at about 25 C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500 uL of ice-cold binding buffer. Filter plates were subsequently dried at 50 C. for 2-3 hrs.",,2015,504.72,6.17,inactive,0
1958,CHEMBL3704586,O=C(O)CCN1CCC[C@@H]1c1nc2ccccc2n1[C@H]1C[C@H]2CCC[C@@H](C1)N2[C@@H]1C[C@@H]2CCCC[C@@H](C2)C1,5540,5.26,B,CHEMBL233,Mu opioid receptor,CHEMBL3639368,"Radioligand Binding Assay: Radioligand binding assays were conducted using freshly thawed membranes expressing human mu-receptors (Perkin Elmer, Shelton, Conn.). Radioligand dose-displacement binding assays for human mu-opioid receptors used 0.2 nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20 mg membrane protein/well in a final volume of 500 uL binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hrs at about 25 C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500 uL of ice-cold binding buffer. Filter plates were subsequently dried at 50 C. for 2-3 hrs.",,2015,518.75,6.56,inactive,0
1959,CHEMBL3704588,NC(=O)CN1CCC[C@H]1c1nc2ccccc2n1[C@H]1C[C@H]2CCC[C@@H](C1)N2[C@@H]1C[C@@H]2CCCC[C@@H](C2)C1,1670,5.78,B,CHEMBL233,Mu opioid receptor,CHEMBL3639368,"Radioligand Binding Assay: Radioligand binding assays were conducted using freshly thawed membranes expressing human mu-receptors (Perkin Elmer, Shelton, Conn.). Radioligand dose-displacement binding assays for human mu-opioid receptors used 0.2 nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20 mg membrane protein/well in a final volume of 500 uL binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hrs at about 25 C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500 uL of ice-cold binding buffer. Filter plates were subsequently dried at 50 C. for 2-3 hrs.",,2015,503.74,5.58,inactive,0
